Entropy_Domain,argPathRatio,ArgUrlRatio,argDomanRatio,pathurlRatio,CharacterContinuityRate,NumberRate_FileName,domainUrlRatio,NumberRate_URL,pathDomainRatio,NumberRate_AfterPath,avgpathtokenlen
-3.484183719779189,0.0,0.0,0.0,0.7829457364341085,0,0,0.15503875968992248,0.07751937984496124,5.05,0.0,7.769230769230769
-3.4613201402110083,0.0,0.0,0.0,0.5128205128205128,0,0,0.46153846153846156,0.07692307692307693,1.1111111111111112,0,6.666666666666667
-2.8553885422075336,0.0,0.0,0.0,0.07692307692307693,0,0,0.9230769230769231,0.0,0.08333333333333333,0,0.5
-4.438333513297849,-1,0.0,0.0,0.0,0,0,1.0,0.18181818181818182,0.0,0,0.0
-2.9139770731827523,0.0,0.0,0.0,0.7272727272727273,0,0,0.25,0.0,2.909090909090909,0,10.666666666666666
-3.238901256602631,0.0,0.0,0.0,0.8444444444444444,0,0,0.0962962962962963,0.044444444444444446,8.76923076923077,0,8.142857142857142
-3.0957952550009344,0.0,0.0,0.0,0.6129032258064516,0,0,0.3548387096774194,0.06451612903225806,1.7272727272727273,0.15384615384615385,9.5
-3.4565647621309536,0.0,0.0,0.0,0.7294117647058823,0,0,0.17647058823529413,0.0,4.133333333333334,0,6.888888888888889
-3.1395722619867223,0.0,0.0,0.0,0.7125,0,0,0.1875,0.05,3.8,0.0851063829787234,19.0
-3.4464393446710155,0.0,0.0,0.0,0.5882352941176471,0,0,0.39215686274509803,0.0392156862745098,1.5,0,6.0
-3.4992275417233567,-1,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.0
-3.569702316978284,0.0,0.0,0.0,0.6236559139784946,0,0,0.2903225806451613,0.053763440860215055,2.1481481481481484,0.10416666666666667,19.333333333333332
-3.5068905956085183,0.0,0.0,0.0,0.8202247191011236,0,0,0.16853932584269662,0.0,4.866666666666666,0,5.615384615384615
-3.506890595608518,0.0,0.0,0.0,0.4666666666666667,0,0,0.5,0.0,0.9333333333333333,0,4.666666666666667
-3.8796640049025934,0.0,0.0,0.0,0.5576923076923077,0,0,0.4230769230769231,0.0,1.3181818181818181,0.0,9.666666666666666
-3.188721875540867,0.0,0.0,0.0,0.7058823529411765,0,0,0.17647058823529413,0.10294117647058823,4.0,0,5.333333333333333
-3.32323142879762,0.0,0.0,0.0,0.0625,0,0,0.9375,0.0,0.06666666666666667,0,0.5
-3.1556390622295662,0.0,0.0,0.0,0.7976190476190477,0,0,0.19047619047619047,0.0,4.1875,0.0,8.375
-3.0957952550009344,0.0,0.0,0.0,0.6129032258064516,0,0,0.3548387096774194,0.12903225806451613,1.7272727272727273,0.3076923076923077,9.5
-3.0269868333592873,0.0,0.0,0.0,0.7941176470588235,0,0,0.19117647058823528,0.11764705882352941,4.153846153846154,0.0,6.0
-3.327819531114783,0.0,0.0,0.0,0.7424242424242424,0,0,0.24242424242424243,0.3181818181818182,3.0625,0,12.25
-3.2776134368191165,0.0,0.0,0.0,0.8181818181818182,0,0,0.16666666666666666,0.0,4.909090909090909,0,6.0
-3.3232314287976203,0.0,0.0,0.0,0.5294117647058824,0,0,0.4411764705882353,0.0,1.2,0,9.0
-3.202819531114783,0.0,0.0,0.0,0.5555555555555556,0,0,0.2962962962962963,0.018518518518518517,1.875,0,6.0
-3.6537567082870006,0.0,0.0,0.0,0.6333333333333333,0,0,0.35,0.1,1.8095238095238095,0,5.428571428571429
-3.182005814760214,0.0,0.0,0.0,0.42105263157894735,0,0,0.3684210526315789,0.05263157894736842,1.1428571428571428,0.25,5.333333333333333
-3.8841550945958048,0.0,0.0,0.0,0.3,0,0,0.675,0.0,0.4444444444444444,0,6.0
-3.1751231351134614,0.0,0.0,0.0,0.8636363636363636,0,0,0.12878787878787878,0.03787878787878788,6.705882352941177,0,5.428571428571429
-3.182005814760214,0.0,0.0,0.0,0.4444444444444444,0,0,0.5185185185185185,0.14814814814814814,0.8571428571428571,0,6.0
-3.446439344671015,0.0,0.0,0.0,0.27586206896551724,0,0,0.6896551724137931,0.0,0.4,0,8.0
-3.427333493898265,0.0,0.0,0.0,0.14705882352941177,0,0,0.6176470588235294,0.0,0.23809523809523808,0,2.5
-3.5,0.0,0.0,0.0,0.6530612244897959,0,0,0.32653061224489793,0.0,2.0,0,4.571428571428571
-3.6424896731661263,0.0,0.0,0.0,0.693069306930693,0,0,0.22772277227722773,0.039603960396039604,3.0434782608695654,0.06666666666666667,23.333333333333332
-2.931208948910323,-1,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.0
-3.292770193936991,0.0,0.0,0.0,0.55,0,0,0.425,0.0,1.2941176470588236,0,5.5
-3.452819531114783,0.0,0.0,0.0,0.46875,0,0,0.5,0.0,0.9375,0,5.0
-3.5068905956085183,0.0,0.0,0.0,0.7195121951219512,0,0,0.18292682926829268,0.12195121951219512,3.933333333333333,0,7.375
-3.0850551027564768,0.0,0.0,0.0,0.5591397849462365,0,0,0.13978494623655913,0.0,4.0,0.0,26.0
-3.452819531114783,0.0,0.0,0.0,0.6666666666666666,0,0,0.3137254901960784,0.0392156862745098,2.125,0,8.5
-3.506890595608518,0.0,0.0,0.0,0.5555555555555556,0,0,0.4166666666666667,0.0,1.3333333333333333,0,4.0
-2.8423709931771093,0.0,0.0,0.0,0.4634146341463415,0,0,0.34146341463414637,0.2926829268292683,1.3571428571428572,0,6.333333333333333
-3.921029621737615,0.0,0.0,0.0,0.6222222222222222,0,0,0.28888888888888886,0.03333333333333333,2.1538461538461537,0.06521739130434782,18.666666666666668
-3.8732358263763285,-1,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.0
-3.292770193936991,0.0,0.0,0.0,0.7448979591836735,0,0,0.17346938775510204,0.04081632653061224,4.294117647058823,0.06349206349206349,24.333333333333332
-3.418295834054489,0.0,0.0,0.0,0.8539325842696629,0,0,0.1348314606741573,0.0,6.333333333333333,0,8.444444444444445
-2.9312089489103235,0.0,0.0,0.0,0.65,0,0,0.325,0.125,2.0,0.3333333333333333,5.2
-3.3735572622751846,0.0,0.0,0.0,0.6444444444444445,0,0,0.3333333333333333,0.13333333333333333,1.9333333333333333,0,4.833333333333333
-2.9312089489103235,0.0,0.0,0.0,0.6410256410256411,0,0,0.3333333333333333,0.10256410256410256,1.9230769230769231,0.3333333333333333,5.0
-3.182005814760214,0.0,0.0,0.0,0.6590909090909091,0,0,0.3181818181818182,0.045454545454545456,2.0714285714285716,0,5.8
-2.725480556997868,0.0,0.0,0.0,0.2857142857142857,0,0,0.6428571428571429,0.14285714285714285,0.4444444444444444,0,4.0
-3.1556390622295662,0.0,0.0,0.0,0.8125,0,0,0.125,0.0390625,6.5,0.05319148936170213,34.666666666666664
-3.261842390463366,0.0,0.0,0.0,0.6477272727272727,0,0,0.26136363636363635,0.045454545454545456,2.4782608695652173,0.0851063829787234,19.0
-3.238901256602631,0.0,0.0,0.0,0.48148148148148145,0,0,0.48148148148148145,0.1111111111111111,1.0,0,6.5
-3.5368867237421693,0.0,0.0,0.0,0.6296296296296297,0,0,0.35185185185185186,0.0,1.7894736842105263,0,6.8
-3.614369445886757,0.0,0.0,0.0,0.5365853658536586,0,0,0.43902439024390244,0.0,1.2222222222222223,0.0,7.333333333333333
